provincia,partido,localidad,link_indec,velocidad,accesos
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,99,69
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,500,236
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,600,424
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,999,137
BUENOS AIRES,Avellaneda,Wilde,6035010,0,86
BUENOS AIRES,Avellaneda,Wilde,6035010,3,1
BUENOS AIRES,Avellaneda,Wilde,6035010,5,1
BUENOS AIRES,Avellaneda,Wilde,6035010,15,19
BUENOS AIRES,Avellaneda,Wilde,6035010,20,10
BUENOS AIRES,Avellaneda,Wilde,6035010,30,1
BUENOS AIRES,Avellaneda,Wilde,6035010,45,2
BUENOS AIRES,Avellaneda,Wilde,6035010,80,1
BUENOS AIRES,Avellaneda,Wilde,6035010,99,103
BUENOS AIRES,Avellaneda,Wilde,6035010,200,28
BUENOS AIRES,Avellaneda,Wilde,6035010,226.5,34
BUENOS AIRES,Avellaneda,Wilde,6035010,301,1
BUENOS AIRES,Avellaneda,Wilde,6035010,400,6
BUENOS AIRES,Avellaneda,Wilde,6035010,499,4240
BUENOS AIRES,Avellaneda,Wilde,6035010,600,1438
BUENOS AIRES,Avellaneda,Wilde,6035010,800,88
BUENOS AIRES,Avellaneda,Wilde,6035010,999,155
BUENOS AIRES,Ayacucho,Ayacucho,6042010,6,63
BUENOS AIRES,Ayacucho,Ayacucho,6042010,9,4
BUENOS AIRES,Ayacucho,Ayacucho,6042010,14,3
BUENOS AIRES,Ayacucho,Ayacucho,6042010,15,706
BUENOS AIRES,Ayacucho,Ayacucho,6042010,200,364
BUENOS AIRES,Ayacucho,Ayacucho,6042010,226.5,353
BUENOS AIRES,Ayacucho,La Constancia,6042020,2,10
BUENOS AIRES,Ayacucho,La Constancia,6042020,10,1
BUENOS AIRES,Ayacucho,La Constancia,6042020,15,1
BUENOS AIRES,Azul,16 de Julio,6049050,226.5,26
BUENOS AIRES,Azul,Azul,6049020,3,40
BUENOS AIRES,Azul,Azul,6049020,9,1
BUENOS AIRES,Azul,Azul,6049020,14,1
BUENOS AIRES,Azul,Azul,6049020,15,139
BUENOS AIRES,Azul,Azul,6049020,226.5,462
BUENOS AIRES,Azul,Azul,6049020,300,11047
BUENOS AIRES,Azul,Cacharí,6049030,0,1
BUENOS AIRES,Azul,Cacharí,6049030,2,458
BUENOS AIRES,Azul,Cacharí,6049030,5,56
BUENOS AIRES,Azul,Cacharí,6049030,6,5
BUENOS AIRES,Azul,Cacharí,6049030,10,1
BUENOS AIRES,Azul,Cacharí,6049030,20,1
BUENOS AIRES,Azul,Cacharí,6049030,100,1
BUENOS AIRES,Azul,Chillar,6049040,0.51,1
BUENOS AIRES,Azul,Chillar,6049040,226.5,846
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,1,205
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,4,184
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,5,278
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,7,20
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,8,1502
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,9,10
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,10,818
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,20,76
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,50,2133
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,59,59
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,101,11
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,150,109
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,200,33344
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,226.5,1638
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,302,48
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,400,3330
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,500,1230
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,600,1824
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,0,7
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,6,10
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,10,22
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,15,13
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,100,588
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,226.5,168
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,300,1346
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,600,81
BUENOS AIRES,Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,1000,4
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020,0,5
BUENOS AIRES,Bahía Blanca,Ingeniero White,6056020,226.5,209
BUENOS AIRES,Bahía Blanca,Villa Espora,6056020,226.5,16
BUENOS AIRES,Balcarce,Balcarce,6063010,0,217
BUENOS AIRES,Balcarce,Balcarce,6063010,1,7
BUENOS AIRES,Balcarce,Balcarce,6063010,2,98
BUENOS AIRES,Balcarce,Balcarce,6063010,3,21
BUENOS AIRES,Balcarce,Balcarce,6063010,5,3
BUENOS AIRES,Balcarce,Balcarce,6063010,10,389
BUENOS AIRES,Balcarce,Balcarce,6063010,12,1
BUENOS AIRES,Balcarce,Balcarce,6063010,50,345
BUENOS AIRES,Balcarce,Balcarce,6063010,100,3686
BUENOS AIRES,Balcarce,Balcarce,6063010,300,8977
BUENOS AIRES,Balcarce,Balcarce,6063010,600,336
BUENOS AIRES,Balcarce,Balcarce,6063010,940,336
BUENOS AIRES,Balcarce,Balcarce,6063010,1000,30
BUENOS AIRES,Balcarce,Los Pinos,6063020,2,5
BUENOS AIRES,Balcarce,Los Pinos,6063020,226.5,58
BUENOS AIRES,Balcarce,Napaleofú,6063030,3,23
BUENOS AIRES,Balcarce,Napaleofú,6063030,6,90
BUENOS AIRES,Balcarce,Napaleofú,6063030,15,3
BUENOS AIRES,Balcarce,Napaleofú,6063030,80,1
BUENOS AIRES,Balcarce,Napaleofú,6063030,226.5,54
BUENOS AIRES,Balcarce,Ramos Otero,6063040,1,8
BUENOS AIRES,Balcarce,Ramos Otero,6063040,226.5,57
BUENOS AIRES,Balcarce,San Agustín,6063050,0,24
BUENOS AIRES,Balcarce,San Agustín,6063050,6,25
BUENOS AIRES,Balcarce,San Agustín,6063050,10,18
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,6,18
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,10,15
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,30,2
BUENOS AIRES,Baradero,Baradero,6070010,8,1
BUENOS AIRES,Baradero,Baradero,6070010,10,99
BUENOS AIRES,Baradero,Baradero,6070010,15,22
BUENOS AIRES,Baradero,Baradero,6070010,50,188
BUENOS AIRES,Baradero,Baradero,6070010,200,76
BUENOS AIRES,Baradero,Baradero,6070010,226.5,487
BUENOS AIRES,Baradero,Baradero,6070010,300,4990
BUENOS AIRES,Baradero,Santa Coloma,6070030,3,53
BUENOS AIRES,Baradero,Santa Coloma,6070030,226.5,78
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,10,104
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,15,5
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,100,2
BUENOS AIRES,Baradero,Villa Alsina  (Est. Alsina),6070040,226.5,71
BUENOS AIRES,Benito Juárez,Barker,6084010,1,20
BUENOS AIRES,Benito Juárez,Barker,6084010,226.5,13
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,0,3
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,0.5,1
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,1,1
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,5,2
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,6,13
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,10,118
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,12,1
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,30,32
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,50,161
BUENOS AIRES,Benito Juárez,Benito Juárez  (Est. Juárez),6084020,500,5
BUENOS AIRES,Benito Juárez,López,6084030,226.5,18
BUENOS AIRES,Benito Juárez,Tedín Uriburu,6084040,6,2
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,0.5,1
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,2,43
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,3,24
BUENOS AIRES,Berazategui,Berazategui,6091010,0,156
BUENOS AIRES,Berazategui,Berazategui,6091010,0.5,3
BUENOS AIRES,Berazategui,Berazategui,6091010,2,2
BUENOS AIRES,Berazategui,Berazategui,6091010,3,5
BUENOS AIRES,Berazategui,Berazategui,6091010,15,4
BUENOS AIRES,Berazategui,Berazategui,6091010,45,2
BUENOS AIRES,Berazategui,Berazategui,6091010,99,93
BUENOS AIRES,Berazategui,Berazategui,6091010,100,16689
BUENOS AIRES,Berazategui,Berazategui,6091010,301,3
BUENOS AIRES,Berazategui,Berazategui,6091010,400,10
BUENOS AIRES,Berazategui,Berazategui,6091010,499,9239
BUENOS AIRES,Berazategui,Berazategui,6091010,800,114
BUENOS AIRES,Berazategui,Berazategui,6091010,940,1064
BUENOS AIRES,Berazategui,Berazategui,6091010,1000,1479
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,0.5,11
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,20,1
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,50,34
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,100,11555
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,300,4183
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,600,857
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,1000,39
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,50,13
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,100,1286
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,226.5,18
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,499,1126
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,500,5
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,600,179
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,800,7
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,999,39
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,2,5
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,3,3
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,4,2
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,15,3
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,99,26
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,499,1208
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,1000,1164
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,10,13
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,15,2
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,46,4
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,99,41
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,100,5985
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,226.5,110
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,300,5588
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,400,1
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,499,2861
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,800,48
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,940,318
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,10,1
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,15,1
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,99,3
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,100,2856
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,226.5,114
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,300,4300
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,400,2
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,499,825
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,800,32
BUENOS AIRES,Berazategui,Pereyra,6091010,0,5
BUENOS AIRES,Berazategui,Pereyra,6091010,100,192
BUENOS AIRES,Berazategui,Pereyra,6091010,499,5
BUENOS AIRES,Berazategui,Pereyra,6091010,800,5
BUENOS AIRES,Berazategui,Plátanos,6091010,0,5
BUENOS AIRES,Berazategui,Plátanos,6091010,99,11
BUENOS AIRES,Berazategui,Plátanos,6091010,499,1334
BUENOS AIRES,Berazategui,Plátanos,6091010,600,124
BUENOS AIRES,Berazategui,Plátanos,6091010,999,67
BUENOS AIRES,Berazategui,Ranelagh,6091010,0,16
BUENOS AIRES,Berazategui,Ranelagh,6091010,3,1
BUENOS AIRES,Berazategui,Ranelagh,6091010,50,135
BUENOS AIRES,Berazategui,Ranelagh,6091010,101,87
BUENOS AIRES,Berazategui,Ranelagh,6091010,226.5,60
BUENOS AIRES,Berazategui,Ranelagh,6091010,302,146
BUENOS AIRES,Berazategui,Ranelagh,6091010,400,5
BUENOS AIRES,Berazategui,Ranelagh,6091010,500,74
BUENOS AIRES,Berazategui,Ranelagh,6091010,999,91
BUENOS AIRES,Berazategui,Villa España,6091010,99,7
BUENOS AIRES,Berazategui,Villa España,6091010,226.5,21
BUENOS AIRES,Berazategui,Villa España,6091010,300,863
BUENOS AIRES,Berisso,Barrio El Carmen (Este),6098010,0,170
BUENOS AIRES,Berisso,Barrio El Carmen (Este),6098010,6,28
BUENOS AIRES,Berisso,Barrio El Carmen (Este),6098010,10,3
BUENOS AIRES,Berisso,Barrio El Carmen (Este),6098010,30,20
BUENOS AIRES,Berisso,Barrio El Carmen (Este),6098010,50,8
BUENOS AIRES,Berisso,Barrio Universitario,6098010,226.5,3
BUENOS AIRES,Berisso,Berisso,6098010,0,343
BUENOS AIRES,Berisso,Berisso,6098010,3,70
BUENOS AIRES,Berisso,Berisso,6098010,5,6
BUENOS AIRES,Berisso,Berisso,6098010,6,348
BUENOS AIRES,Berisso,Berisso,6098010,14,3
BUENOS AIRES,Berisso,Berisso,6098010,15,109
BUENOS AIRES,Berisso,Berisso,6098010,30,6
BUENOS AIRES,Berisso,Berisso,6098010,99,16
BUENOS AIRES,Berisso,Berisso,6098010,200,197
BUENOS AIRES,Berisso,Berisso,6098010,499,1102
BUENOS AIRES,Berisso,Berisso,6098010,600,280
BUENOS AIRES,Berisso,Berisso,6098010,999,4
BUENOS AIRES,Berisso,Los Talas,6098010,226.5,43
BUENOS AIRES,Berisso,Villa Arguello,6098010,0,172
BUENOS AIRES,Berisso,Villa Arguello,6098010,6,28
BUENOS AIRES,Berisso,Villa Arguello,6098010,30,20
BUENOS AIRES,Berisso,Villa Nueva,6098010,0,172
BUENOS AIRES,Berisso,Villa Nueva,6098010,6,28
BUENOS AIRES,Berisso,Villa Nueva,6098010,15,115
BUENOS AIRES,Berisso,Villa Nueva,6098010,20,14
BUENOS AIRES,Berisso,Villa Nueva,6098010,30,20
BUENOS AIRES,Berisso,Villa Progreso,6098010,8,8
BUENOS AIRES,Berisso,Villa Progreso,6098010,10,2
BUENOS AIRES,Berisso,Villa Progreso,6098010,15,116
BUENOS AIRES,Berisso,Villa Progreso,6098010,20,15
BUENOS AIRES,Berisso,Villa Progreso,6098010,50,9
BUENOS AIRES,Berisso,Villa Progreso,6098010,100,16
BUENOS AIRES,Berisso,Villa San Carlos,6098010,226.5,30
BUENOS AIRES,Bolívar,Mariano Unzué,6105060,226.5,29
BUENOS AIRES,Bolívar,Paula,6105040,226.5,20
BUENOS AIRES,Bolívar,Pirovano,6105050,0,55
BUENOS AIRES,Bolívar,Pirovano,6105050,5,19
BUENOS AIRES,Bolívar,Pirovano,6105050,6,45
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,0,113
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,1,4
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,3,22
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,5,5
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,6,50
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,100,1937
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,300,2666
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,500,9
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,600,1
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),6105060,1000,12
BUENOS AIRES,Bolívar,Urdampilleta,6105070,6,71
BUENOS AIRES,Bolívar,Urdampilleta,6105070,226.5,43
BUENOS AIRES,Bragado,Asamblea,6112005,226.5,6
BUENOS AIRES,Bragado,Bragado,6112010,0,127
BUENOS AIRES,Bragado,Bragado,6112010,1,8
BUENOS AIRES,Bragado,Bragado,6112010,3,151
BUENOS AIRES,Bragado,Bragado,6112010,6,16
BUENOS AIRES,Bragado,Bragado,6112010,14,1
BUENOS AIRES,Bragado,Bragado,6112010,226.5,182
BUENOS AIRES,Bragado,Bragado,6112010,500,41
BUENOS AIRES,Bragado,Comodoro Py,6112020,3,154
BUENOS AIRES,Bragado,Comodoro Py,6112020,6,44
BUENOS AIRES,Bragado,Comodoro Py,6112020,10,22
BUENOS AIRES,Bragado,Comodoro Py,6112020,75,2
BUENOS AIRES,Bragado,Comodoro Py,6112020,212,1
BUENOS AIRES,Bragado,General O'Brien,6112030,0,1
BUENOS AIRES,Bragado,General O'Brien,6112030,5,27
BUENOS AIRES,Bragado,General O'Brien,6112030,25,2
BUENOS AIRES,Bragado,General O'Brien,6112030,50,52
BUENOS AIRES,Bragado,Irala,6112040,100,68
BUENOS AIRES,Bragado,Mechita (Est. Mecha),6112070,8,8
BUENOS AIRES,Bragado,Mechita (Est. Mecha),6112070,200,1
BUENOS AIRES,Bragado,Mechita (Est. Mecha),6112070,226.5,13
BUENOS AIRES,Bragado,Olascoaga,6112080,3,21
BUENOS AIRES,Bragado,Olascoaga,6112080,226.5,11
BUENOS AIRES,Bragado,Warnes,6112090,100,10
BUENOS AIRES,Brandsen,Barrio El Mirador,6119015,226.5,97
BUENOS AIRES,Brandsen,Campos de Roca,6119045,226.5,64
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,0,12
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,1,7
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,2,14
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,4,1
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,5,102
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,6,4
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,20,157
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,23,19
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,30,664
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,50,652
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,70,114
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,75,6
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,200,5
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,500,18
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,600,116
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,1000,3
BUENOS AIRES,Brandsen,Gómez,6119060,226.5,16
BUENOS AIRES,Brandsen,Jeppener,6119070,0,1
BUENOS AIRES,Brandsen,Jeppener,6119070,3,1
BUENOS AIRES,Brandsen,Jeppener,6119070,5,44
BUENOS AIRES,Brandsen,Jeppener,6119070,8,13
BUENOS AIRES,Brandsen,Jeppener,6119070,20,27
BUENOS AIRES,Brandsen,Jeppener,6119070,30,18
BUENOS AIRES,Brandsen,Jeppener,6119070,100,805
BUENOS AIRES,Brandsen,Jeppener,6119070,226.5,31
BUENOS AIRES,Brandsen,Oliden,6119080,226.5,42
BUENOS AIRES,Brandsen,Posada de los Lagos,6119085,226.5,207
BUENOS AIRES,Brandsen,Samborombón,6119090,226.5,22
BUENOS AIRES,Campana,Alto Los Cardales,6126010,2,35
BUENOS AIRES,Campana,Alto Los Cardales,6126010,50,10
BUENOS AIRES,Campana,Alto Los Cardales,6126010,100,99
BUENOS AIRES,Campana,Alto Los Cardales,6126010,300,233
BUENOS AIRES,Campana,Alto Los Cardales,6126010,500,172
BUENOS AIRES,Campana,Alto Los Cardales,6126010,1000,5
BUENOS AIRES,Campana,Barrio Los Pioneros,6126020,226.5,88
BUENOS AIRES,Campana,Campana,6126030,0.5,1
BUENOS AIRES,Campana,Campana,6126030,1,16
BUENOS AIRES,Campana,Campana,6126030,5,1
BUENOS AIRES,Campana,Campana,6126030,8,110
BUENOS AIRES,Campana,Campana,6126030,10,198
BUENOS AIRES,Campana,Campana,6126030,20,1121
BUENOS AIRES,Campana,Campana,6126030,25,50
BUENOS AIRES,Campana,Campana,6126030,35,42
BUENOS AIRES,Campana,Campana,6126030,50,2969
BUENOS AIRES,Campana,Campana,6126030,60,55
BUENOS AIRES,Campana,Campana,6126030,75,528
BUENOS AIRES,Campana,Campana,6126030,100,8432
BUENOS AIRES,Campana,Campana,6126030,300,11452
BUENOS AIRES,Campana,Campana,6126030,500,434
BUENOS AIRES,Campana,Campana,6126030,600,440
BUENOS AIRES,Campana,Campana,6126030,950,1
BUENOS AIRES,Campana,Campana,6126030,1000,517
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),6126040,226.5,150
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),6126040,499,55
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),6126040,1000,3
BUENOS AIRES,Cañuelas,Alejandro Petión,6134010,100,612
BUENOS AIRES,Cañuelas,Alejandro Petión,6134010,600,2
BUENOS AIRES,Cañuelas,Alejandro Petión,6134010,1000,7
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,6134030,226.5,33
BUENOS AIRES,Cañuelas,Cañuelas,6134030,0,94
BUENOS AIRES,Cañuelas,Cañuelas,6134030,0.51,1
BUENOS AIRES,Cañuelas,Cañuelas,6134030,6,5
BUENOS AIRES,Cañuelas,Cañuelas,6134030,10,512
BUENOS AIRES,Cañuelas,Cañuelas,6134030,50,2072
BUENOS AIRES,Cañuelas,Cañuelas,6134030,100,9299
BUENOS AIRES,Cañuelas,Cañuelas,6134030,200,9
BUENOS AIRES,Cañuelas,Cañuelas,6134030,300,5098
BUENOS AIRES,Cañuelas,Cañuelas,6134030,500,129
BUENOS AIRES,Cañuelas,Cañuelas,6134030,600,481
BUENOS AIRES,Cañuelas,Cañuelas,6134030,700,2
BUENOS AIRES,Cañuelas,Cañuelas,6134030,800,55
BUENOS AIRES,Cañuelas,Cañuelas,6134030,940,495
BUENOS AIRES,Cañuelas,Cañuelas,6134030,1000,17
BUENOS AIRES,Cañuelas,Máximo Paz,6134050,6,100
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,6,115
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,10,35
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,50,413
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,226.5,47
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,300,1604
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,500,6
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,600,295
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,0,1
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,5,42
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,6,1
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,10,46
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,30,1
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,200,47
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,300,18
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,1000,1
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,3,1
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,15,46
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,100,155
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,226.5,42
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,0,90
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,3,172
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,6,5
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,15,263
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,25,80
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,30,276
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,1000,1
BUENOS AIRES,Capitán Sarmiento,La Luisa,6140020,3,44
BUENOS AIRES,Capitán Sarmiento,La Luisa,6140020,100,26
BUENOS AIRES,Carlos Casares,Bellocq,6147010,0,1
BUENOS AIRES,Carlos Casares,Cadret,6147020,1,5
BUENOS AIRES,Carlos Casares,Cadret,6147020,8,19
BUENOS AIRES,Carlos Casares,Cadret,6147020,226.5,23
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,0,37
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,3,21
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,10,209
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,12,509
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,14,1
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,15,317
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,300,1000
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,500,21
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,1000,3
BUENOS AIRES,Carlos Casares,Hortensia,6147050,226.5,22
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070,8,19
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070,12,8
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070,226.5,5
BUENOS AIRES,Carlos Casares,Moctezuma,6147080,3,108
BUENOS AIRES,Carlos Casares,Moctezuma,6147080,5,53
BUENOS AIRES,Carlos Casares,Ordoqui,6147090,226.5,15
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095,8,16
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095,12,10
BUENOS AIRES,Carlos Casares,Santo Tomás,6147095,226.5,7
BUENOS AIRES,Carlos Casares,Smith,6147100,3,166
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,6154010,226.5,91
