provincia,partido,localidad,tecnologia,link_indec,accesos
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),SATELITAL,6084050,42
BUENOS AIRES,Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),WIRELESS,6084050,100
BUENOS AIRES,Berazategui,Berazategui,ADSL,6091010,6
BUENOS AIRES,Berazategui,Berazategui,CABLEMODEM,6091010,15372
BUENOS AIRES,Berazategui,Berazategui,CELULAR,6091010,6
BUENOS AIRES,Berazategui,Berazategui,DIAL UP,6091010,37
BUENOS AIRES,Berazategui,Berazategui,FIBRA OPTICA,6091010,33947
BUENOS AIRES,Berazategui,Berazategui,Otros,6091010,11
BUENOS AIRES,Berazategui,Berazategui,SATELITAL,6091010,48
BUENOS AIRES,Berazategui,Berazategui,WIRELESS,6091010,51
BUENOS AIRES,Berazategui,Berazategui Oeste,ADSL,6091010,16
BUENOS AIRES,Berazategui,Berazategui Oeste,CABLEMODEM,6091010,97
BUENOS AIRES,Berazategui,Berazategui Oeste,FIBRA OPTICA,6091010,16733
BUENOS AIRES,Berazategui,Berazategui Oeste,SATELITAL,6091010,29
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,CABLEMODEM,6091010,1268
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,CELULAR,6091010,2
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,FIBRA OPTICA,6091010,2491
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,Otros,6091010,2
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,SATELITAL,6091010,18
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,ADSL,6091010,1329
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,CABLEMODEM,6091010,975
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,FIBRA OPTICA,6091010,2141
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,SATELITAL,6091010,118
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,WIRELESS,6091010,16
BUENOS AIRES,Berazategui,Guillermo E. Hudson,ADSL,6091010,17
BUENOS AIRES,Berazategui,Guillermo E. Hudson,CABLEMODEM,6091010,5443
BUENOS AIRES,Berazategui,Guillermo E. Hudson,CELULAR,6091010,5
BUENOS AIRES,Berazategui,Guillermo E. Hudson,DIAL UP,6091010,2
BUENOS AIRES,Berazategui,Guillermo E. Hudson,FIBRA OPTICA,6091010,11643
BUENOS AIRES,Berazategui,Guillermo E. Hudson,Otros,6091010,1
BUENOS AIRES,Berazategui,Guillermo E. Hudson,SATELITAL,6091010,110
BUENOS AIRES,Berazategui,Juan María Gutierrez,ADSL,6091010,5
BUENOS AIRES,Berazategui,Juan María Gutierrez,CABLEMODEM,6091010,1697
BUENOS AIRES,Berazategui,Juan María Gutierrez,CELULAR,6091010,1
BUENOS AIRES,Berazategui,Juan María Gutierrez,DIAL UP,6091010,2
BUENOS AIRES,Berazategui,Juan María Gutierrez,FIBRA OPTICA,6091010,7629
BUENOS AIRES,Berazategui,Juan María Gutierrez,Otros,6091010,1
BUENOS AIRES,Berazategui,Juan María Gutierrez,SATELITAL,6091010,114
BUENOS AIRES,Berazategui,Juan María Gutierrez,WIRELESS,6091010,90
BUENOS AIRES,Berazategui,Pereyra,CABLEMODEM,6091010,241
BUENOS AIRES,Berazategui,Pereyra,DIAL UP,6091010,1
BUENOS AIRES,Berazategui,Pereyra,FIBRA OPTICA,6091010,647
BUENOS AIRES,Berazategui,Pereyra,SATELITAL,6091010,16
BUENOS AIRES,Berazategui,Plátanos,CABLEMODEM,6091010,1433
BUENOS AIRES,Berazategui,Plátanos,FIBRA OPTICA,6091010,2796
BUENOS AIRES,Berazategui,Plátanos,SATELITAL,6091010,32
BUENOS AIRES,Berazategui,Ranelagh,ADSL,6091010,3
BUENOS AIRES,Berazategui,Ranelagh,CABLEMODEM,6091010,2689
BUENOS AIRES,Berazategui,Ranelagh,CELULAR,6091010,2
BUENOS AIRES,Berazategui,Ranelagh,DIAL UP,6091010,12
BUENOS AIRES,Berazategui,Ranelagh,FIBRA OPTICA,6091010,9050
BUENOS AIRES,Berazategui,Ranelagh,SATELITAL,6091010,61
BUENOS AIRES,Berazategui,Villa España,CABLEMODEM,6091010,866
BUENOS AIRES,Berazategui,Villa España,FIBRA OPTICA,6091010,2628
BUENOS AIRES,Berazategui,Villa España,Otros,6091010,1
BUENOS AIRES,Berazategui,Villa España,SATELITAL,6091010,21
BUENOS AIRES,Berisso,Barrio Banco Provincia,SATELITAL,6098010,16
BUENOS AIRES,Berisso,Barrio El Carmen (Este),FIBRA OPTICA,6098010,132
BUENOS AIRES,Berisso,Barrio El Carmen (Este),SATELITAL,6098010,5
BUENOS AIRES,Berisso,Barrio El Carmen (Este),WIRELESS,6098010,250
BUENOS AIRES,Berisso,Barrio Universitario,SATELITAL,6098010,3
BUENOS AIRES,Berisso,Berisso,ADSL,6098010,381
BUENOS AIRES,Berisso,Berisso,CABLEMODEM,6098010,11491
BUENOS AIRES,Berisso,Berisso,CELULAR,6098010,2
BUENOS AIRES,Berisso,Berisso,DIAL UP,6098010,17
BUENOS AIRES,Berisso,Berisso,FIBRA OPTICA,6098010,14299
BUENOS AIRES,Berisso,Berisso,SATELITAL,6098010,22
BUENOS AIRES,Berisso,Berisso,WIRELESS,6098010,630
BUENOS AIRES,Berisso,Los Talas,SATELITAL,6098010,43
BUENOS AIRES,Berisso,Villa Arguello,FIBRA OPTICA,6098010,132
BUENOS AIRES,Berisso,Villa Arguello,SATELITAL,6098010,8
BUENOS AIRES,Berisso,Villa Arguello,WIRELESS,6098010,250
BUENOS AIRES,Berisso,Villa Dolores,SATELITAL,6098010,7
BUENOS AIRES,Berisso,Villa Nueva,FIBRA OPTICA,6098010,132
BUENOS AIRES,Berisso,Villa Nueva,SATELITAL,6098010,1
BUENOS AIRES,Berisso,Villa Nueva,WIRELESS,6098010,250
BUENOS AIRES,Berisso,Villa Porteña,SATELITAL,6098010,3
BUENOS AIRES,Berisso,Villa Progreso,FIBRA OPTICA,6098010,132
BUENOS AIRES,Berisso,Villa Progreso,SATELITAL,6098010,1
BUENOS AIRES,Berisso,Villa Progreso,WIRELESS,6098010,250
BUENOS AIRES,Berisso,Villa San Carlos,SATELITAL,6098010,30
BUENOS AIRES,Berisso,Villa Zula,SATELITAL,6098010,2
BUENOS AIRES,Bolívar,Hale,ADSL,6105010,10
BUENOS AIRES,Bolívar,Hale,SATELITAL,6105010,65
BUENOS AIRES,Bolívar,Juan F. Ibarra,SATELITAL,6105020,16
BUENOS AIRES,Bolívar,Mariano Unzué,SATELITAL,6105060,29
BUENOS AIRES,Bolívar,Paula,SATELITAL,6105040,20
BUENOS AIRES,Bolívar,Pirovano,FIBRA OPTICA,6105050,4
BUENOS AIRES,Bolívar,Pirovano,Otros,6105050,50
BUENOS AIRES,Bolívar,Pirovano,SATELITAL,6105050,33
BUENOS AIRES,Bolívar,Pirovano,WIRELESS,6105050,65
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),ADSL,6105060,398
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),CABLEMODEM,6105060,4930
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),DIAL UP,6105060,2
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),FIBRA OPTICA,6105060,1
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),SATELITAL,6105060,372
BUENOS AIRES,Bolívar,San Carlos de Bolívar  (Est. Bolívar),WIRELESS,6105060,255
BUENOS AIRES,Bolívar,Urdampilleta,DIAL UP,6105070,3
BUENOS AIRES,Bolívar,Urdampilleta,SATELITAL,6105070,43
BUENOS AIRES,Bolívar,Urdampilleta,WIRELESS,6105070,77
BUENOS AIRES,Bolívar,Villa Lynch Pueyrredón,SATELITAL,6105080,14
BUENOS AIRES,Bragado,Asamblea,SATELITAL,6112005,6
BUENOS AIRES,Bragado,Bragado,ADSL,6112010,228
BUENOS AIRES,Bragado,Bragado,CABLEMODEM,6112010,2375
BUENOS AIRES,Bragado,Bragado,DIAL UP,6112010,9
BUENOS AIRES,Bragado,Bragado,FIBRA OPTICA,6112010,268
BUENOS AIRES,Bragado,Bragado,SATELITAL,6112010,182
BUENOS AIRES,Bragado,Bragado,WIRELESS,6112010,210
BUENOS AIRES,Bragado,Comodoro Py,FIBRA OPTICA,6112020,220
BUENOS AIRES,Bragado,Comodoro Py,SATELITAL,6112020,5
BUENOS AIRES,Bragado,Comodoro Py,WIRELESS,6112020,2
BUENOS AIRES,Bragado,General O'Brien,ADSL,6112030,321
BUENOS AIRES,Bragado,General O'Brien,FIBRA OPTICA,6112030,138
BUENOS AIRES,Bragado,General O'Brien,SATELITAL,6112030,64
BUENOS AIRES,Bragado,General O'Brien,WIRELESS,6112030,27
BUENOS AIRES,Bragado,Irala,SATELITAL,6112040,34
BUENOS AIRES,Bragado,Irala,WIRELESS,6112040,92
BUENOS AIRES,Bragado,La Limpia,SATELITAL,6112050,20
BUENOS AIRES,Bragado,Máximo Fernández  (Est. Juan F. Salaberry),SATELITAL,6112060,11
BUENOS AIRES,Bragado,Mechita (Est. Mecha),ADSL,6112070,10
BUENOS AIRES,Bragado,Mechita (Est. Mecha),CABLEMODEM,6112070,7
BUENOS AIRES,Bragado,Mechita (Est. Mecha),SATELITAL,6112070,13
BUENOS AIRES,Bragado,Mechita (Est. Mecha),WIRELESS,6112070,9
BUENOS AIRES,Bragado,Olascoaga,SATELITAL,6112080,11
BUENOS AIRES,Bragado,Olascoaga,WIRELESS,6112080,40
BUENOS AIRES,Bragado,Warnes,ADSL,6112090,135
BUENOS AIRES,Bragado,Warnes,Otros,6112090,9
BUENOS AIRES,Bragado,Warnes,SATELITAL,6112090,34
BUENOS AIRES,Bragado,Warnes,WIRELESS,6112090,17
BUENOS AIRES,Brandsen,Altamirano,SATELITAL,6119010,15
BUENOS AIRES,Brandsen,Barrio El Mirador,SATELITAL,6119015,97
BUENOS AIRES,Brandsen,Barrio Las Golondrinas,SATELITAL,6119020,29
BUENOS AIRES,Brandsen,Barrio Los Bosquecitos,SATELITAL,6119030,24
BUENOS AIRES,Brandsen,Barrio Parque Las Acacias,SATELITAL,6119040,23
BUENOS AIRES,Brandsen,Campos de Roca,SATELITAL,6119045,64
BUENOS AIRES,Brandsen,Club de Campo Las Malvinas,SATELITAL,6119055,10
BUENOS AIRES,Brandsen,Coronel Brandsen,ADSL,6119050,28
BUENOS AIRES,Brandsen,Coronel Brandsen,CABLEMODEM,6119050,420
BUENOS AIRES,Brandsen,Coronel Brandsen,CELULAR,6119050,3
BUENOS AIRES,Brandsen,Coronel Brandsen,FIBRA OPTICA,6119050,4995
BUENOS AIRES,Brandsen,Coronel Brandsen,SATELITAL,6119050,188
BUENOS AIRES,Brandsen,Coronel Brandsen,WIRELESS,6119050,1114
BUENOS AIRES,Brandsen,Gómez,SATELITAL,6119060,16
BUENOS AIRES,Brandsen,Jeppener,FIBRA OPTICA,6119070,1081
BUENOS AIRES,Brandsen,Jeppener,SATELITAL,6119070,31
BUENOS AIRES,Brandsen,Oliden,SATELITAL,6119080,42
BUENOS AIRES,Brandsen,Posada de los Lagos,SATELITAL,6119085,207
BUENOS AIRES,Brandsen,Samborombón,SATELITAL,6119090,22
BUENOS AIRES,Campana,Alto Los Cardales,FIBRA OPTICA,6126010,596
BUENOS AIRES,Campana,Alto Los Cardales,SATELITAL,6126010,82
BUENOS AIRES,Campana,Alto Los Cardales,WIRELESS,6126010,41
BUENOS AIRES,Campana,Barrio Los Pioneros,SATELITAL,6126020,88
BUENOS AIRES,Campana,Barrio Los Pioneros,WIRELESS,6126020,60
BUENOS AIRES,Campana,Campana,ADSL,6126030,185
BUENOS AIRES,Campana,Campana,CABLEMODEM,6126030,19102
BUENOS AIRES,Campana,Campana,CELULAR,6126030,35
BUENOS AIRES,Campana,Campana,FIBRA OPTICA,6126030,16425
BUENOS AIRES,Campana,Campana,Otros,6126030,1
BUENOS AIRES,Campana,Campana,SATELITAL,6126030,271
BUENOS AIRES,Campana,Campana,WIRELESS,6126030,1297
BUENOS AIRES,Campana,Chacras del Río Luján,SATELITAL,6126035,80
BUENOS AIRES,Campana,Chacras Del Río Luján,WIRELESS,6126035,35
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),CABLEMODEM,6126040,60
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),SATELITAL,6126040,150
BUENOS AIRES,Cañuelas,Alejandro Petión,CABLEMODEM,6134010,649
BUENOS AIRES,Cañuelas,Alejandro Petión,DIAL UP,6134010,5
BUENOS AIRES,Cañuelas,Alejandro Petión,FIBRA OPTICA,6134010,626
BUENOS AIRES,Cañuelas,Alejandro Petión,SATELITAL,6134010,109
BUENOS AIRES,Cañuelas,Alejandro Petión,WIRELESS,6134010,6
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,SATELITAL,6134030,33
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,WIRELESS,6134030,20
BUENOS AIRES,Cañuelas,Barrio El Taladro,FIBRA OPTICA,6134020,264
BUENOS AIRES,Cañuelas,Barrio El Taladro,SATELITAL,6134020,6
BUENOS AIRES,Cañuelas,Cañuelas,ADSL,6134030,16
BUENOS AIRES,Cañuelas,Cañuelas,CABLEMODEM,6134030,3946
BUENOS AIRES,Cañuelas,Cañuelas,DIAL UP,6134030,27
BUENOS AIRES,Cañuelas,Cañuelas,FIBRA OPTICA,6134030,7804
BUENOS AIRES,Cañuelas,Cañuelas,SATELITAL,6134030,6127
BUENOS AIRES,Cañuelas,Cañuelas,WIRELESS,6134030,508
BUENOS AIRES,Cañuelas,Gobernador Udaondo,FIBRA OPTICA,6134040,1
BUENOS AIRES,Cañuelas,Gobernador Udaondo,SATELITAL,6134040,34
BUENOS AIRES,Cañuelas,Gobernador Udaondo,WIRELESS,6134040,40
BUENOS AIRES,Cañuelas,Máximo Paz,CELULAR,6134050,1
BUENOS AIRES,Cañuelas,Máximo Paz,FIBRA OPTICA,6134050,1860
BUENOS AIRES,Cañuelas,Máximo Paz,WIRELESS,6134050,160
BUENOS AIRES,Cañuelas,Santa Rosa,FIBRA OPTICA,6134060,3873
BUENOS AIRES,Cañuelas,Santa Rosa,SATELITAL,6134060,49
BUENOS AIRES,Cañuelas,Santa Rosa,WIRELESS,6134060,150
BUENOS AIRES,Cañuelas,Uribelarrea,ADSL,6134070,46
BUENOS AIRES,Cañuelas,Uribelarrea,FIBRA OPTICA,6134070,893
BUENOS AIRES,Cañuelas,Uribelarrea,SATELITAL,6134070,46
BUENOS AIRES,Cañuelas,Uribelarrea,WIRELESS,6134070,101
BUENOS AIRES,Cañuelas,Vicente Casares,ADSL,6134080,54
BUENOS AIRES,Cañuelas,Vicente Casares,DIAL UP,6134080,1
BUENOS AIRES,Cañuelas,Vicente Casares,FIBRA OPTICA,6134080,304
BUENOS AIRES,Cañuelas,Vicente Casares,SATELITAL,6134080,42
BUENOS AIRES,Cañuelas,Vicente Casares,WIRELESS,6134080,5
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,ADSL,6140010,70
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,CABLEMODEM,6140010,3765
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,FIBRA OPTICA,6140010,179
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,SATELITAL,6140010,120
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,WIRELESS,6140010,643
BUENOS AIRES,Capitán Sarmiento,La Luisa,FIBRA OPTICA,6140020,36
BUENOS AIRES,Capitán Sarmiento,La Luisa,SATELITAL,6140020,40
BUENOS AIRES,Capitán Sarmiento,La Luisa,WIRELESS,6140020,44
BUENOS AIRES,Carlos Casares,Bellocq,DIAL UP,6147010,1
BUENOS AIRES,Carlos Casares,Bellocq,SATELITAL,6147010,61
BUENOS AIRES,Carlos Casares,Bellocq,WIRELESS,6147010,280
BUENOS AIRES,Carlos Casares,Cadret,Otros,6147020,1
BUENOS AIRES,Carlos Casares,Cadret,SATELITAL,6147020,23
BUENOS AIRES,Carlos Casares,Cadret,WIRELESS,6147020,48
BUENOS AIRES,Carlos Casares,Carlos Casares,ADSL,6147030,588
BUENOS AIRES,Carlos Casares,Carlos Casares,CABLEMODEM,6147030,3
BUENOS AIRES,Carlos Casares,Carlos Casares,DIAL UP,6147030,6
BUENOS AIRES,Carlos Casares,Carlos Casares,FIBRA OPTICA,6147030,2646
BUENOS AIRES,Carlos Casares,Carlos Casares,SATELITAL,6147030,190
BUENOS AIRES,Carlos Casares,Carlos Casares,WIRELESS,6147030,2461
BUENOS AIRES,Carlos Casares,Colonia Mauricio,SATELITAL,6147040,8
BUENOS AIRES,Carlos Casares,Hortensia,SATELITAL,6147050,22
BUENOS AIRES,Carlos Casares,La Sofía,SATELITAL,6147060,10
BUENOS AIRES,Carlos Casares,La Sofía,WIRELESS,6147060,1
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,SATELITAL,6147070,5
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,WIRELESS,6147070,47
BUENOS AIRES,Carlos Casares,Moctezuma,SATELITAL,6147080,17
BUENOS AIRES,Carlos Casares,Moctezuma,WIRELESS,6147080,161
BUENOS AIRES,Carlos Casares,Ordoqui,SATELITAL,6147090,15
BUENOS AIRES,Carlos Casares,Santo Tomás,SATELITAL,6147095,7
BUENOS AIRES,Carlos Casares,Santo Tomás,WIRELESS,6147095,44
BUENOS AIRES,Carlos Casares,Smith,SATELITAL,6147100,13
BUENOS AIRES,Carlos Casares,Smith,WIRELESS,6147100,190
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,CABLEMODEM,6154010,1303
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,FIBRA OPTICA,6154010,70
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,SATELITAL,6154010,91
BUENOS AIRES,Carlos Tejedor,Carlos Tejedor,WIRELESS,6154010,465
BUENOS AIRES,Carlos Tejedor,Colonia Seré,FIBRA OPTICA,6154020,120
BUENOS AIRES,Carlos Tejedor,Colonia Seré,SATELITAL,6154020,33
BUENOS AIRES,Carlos Tejedor,Colonia Seré,WIRELESS,6154020,77
BUENOS AIRES,Carlos Tejedor,Curarú,SATELITAL,6154030,32
BUENOS AIRES,Carlos Tejedor,Curarú,WIRELESS,6154030,16
BUENOS AIRES,Carlos Tejedor,Timote,SATELITAL,6154040,33
BUENOS AIRES,Carlos Tejedor,Timote,WIRELESS,6154040,61
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),SATELITAL,6154050,77
BUENOS AIRES,Carlos Tejedor,Tres Algarrobos  (Est. Cuenca),WIRELESS,6154050,198
BUENOS AIRES,Carmen de Areco,Carmen de Areco,ADSL,6161010,167
BUENOS AIRES,Carmen de Areco,Carmen de Areco,CABLEMODEM,6161010,1647
BUENOS AIRES,Carmen de Areco,Carmen de Areco,DIAL UP,6161010,4
BUENOS AIRES,Carmen de Areco,Carmen de Areco,FIBRA OPTICA,6161010,3
BUENOS AIRES,Carmen de Areco,Carmen de Areco,SATELITAL,6161010,213
BUENOS AIRES,Carmen de Areco,Carmen de Areco,WIRELESS,6161010,1045
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,SATELITAL,6161020,42
BUENOS AIRES,Carmen de Areco,Pueblo Gouin,WIRELESS,6161020,31
BUENOS AIRES,Carmen de Areco,Tres Sargentos,SATELITAL,6161030,27
BUENOS AIRES,Carmen de Areco,Tres Sargentos,WIRELESS,6161030,107
BUENOS AIRES,Castelli,Castelli,ADSL,6168010,2
BUENOS AIRES,Castelli,Castelli,CABLEMODEM,6168010,21
BUENOS AIRES,Castelli,Castelli,FIBRA OPTICA,6168010,2637
BUENOS AIRES,Castelli,Castelli,SATELITAL,6168010,99
BUENOS AIRES,Castelli,Castelli,WIRELESS,6168010,283
BUENOS AIRES,Castelli,Centro Guerrero,FIBRA OPTICA,6168020,78
BUENOS AIRES,Castelli,Centro Guerrero,SATELITAL,6168020,30
BUENOS AIRES,Castelli,Centro Guerrero,WIRELESS,6168020,1
BUENOS AIRES,Castelli,Cerro De La Gloria,FIBRA OPTICA,6168030,14
BUENOS AIRES,Castelli,Cerro de la Gloria,SATELITAL,6168030,35
BUENOS AIRES,Castelli,Cerro De La Gloria,WIRELESS,6168030,1
BUENOS AIRES,Chacabuco,Castilla,SATELITAL,6210010,22
BUENOS AIRES,Chacabuco,Castilla,WIRELESS,6210010,274
BUENOS AIRES,Chacabuco,Chacabuco,ADSL,6210020,555
BUENOS AIRES,Chacabuco,Chacabuco,CABLEMODEM,6210020,9858
BUENOS AIRES,Chacabuco,Chacabuco,DIAL UP,6210020,14
BUENOS AIRES,Chacabuco,Chacabuco,FIBRA OPTICA,6210020,3584
BUENOS AIRES,Chacabuco,Chacabuco,SATELITAL,6210020,256
BUENOS AIRES,Chacabuco,Chacabuco,WIRELESS,6210020,130
BUENOS AIRES,Chacabuco,Los Angeles,SATELITAL,6210030,19
BUENOS AIRES,Chacabuco,O'Higgins,ADSL,6210040,260
BUENOS AIRES,Chacabuco,O'Higgins,FIBRA OPTICA,6210040,224
BUENOS AIRES,Chacabuco,O'Higgins,SATELITAL,6210040,34
BUENOS AIRES,Chacabuco,O'Higgins,WIRELESS,6210040,12
BUENOS AIRES,Chacabuco,Rawson,ADSL,6210050,50
BUENOS AIRES,Chacabuco,Rawson,CABLEMODEM,6210050,1
BUENOS AIRES,Chacabuco,Rawson,CELULAR,6210050,1
BUENOS AIRES,Chacabuco,Rawson,FIBRA OPTICA,6210050,455
BUENOS AIRES,Chacabuco,Rawson,Otros,6210050,38
BUENOS AIRES,Chacabuco,Rawson,SATELITAL,6210050,72
BUENOS AIRES,Chacabuco,Rawson,WIRELESS,6210050,125
BUENOS AIRES,Chascomús,Barrio Lomas Altas,SATELITAL,6217003,102
BUENOS AIRES,Chascomús,Barrio San Cayetano,FIBRA OPTICA,6217020,132
BUENOS AIRES,Chascomús,Barrio San Cayetano,SATELITAL,6217020,151
BUENOS AIRES,Chascomús,Chascomús,ADSL,6217010,827
BUENOS AIRES,Chascomús,Chascomús,CABLEMODEM,6217010,7832
BUENOS AIRES,Chascomús,Chascomús,DIAL UP,6217010,69
BUENOS AIRES,Chascomús,Chascomús,FIBRA OPTICA,6217010,1161
BUENOS AIRES,Chascomús,Chascomús,SATELITAL,6217010,329
BUENOS AIRES,Chascomús,Laguna Vitel,SATELITAL,6217015,47
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),ADSL,6217020,55
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),CABLEMODEM,6217020,1456
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),FIBRA OPTICA,6217020,352
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),SATELITAL,6217020,504
BUENOS AIRES,Chascomús,Manuel J. Cobo  (Est. Lezama),WIMAX,6217020,444
BUENOS AIRES,Chascomús,Villa Parque Girado,SATELITAL,6217030,71
BUENOS AIRES,Chivilcoy,Benitez,SATELITAL,6224005,33
BUENOS AIRES,Chivilcoy,Benitez,WIRELESS,6224005,19
BUENOS AIRES,Chivilcoy,Chivilcoy,ADSL,6224010,901
BUENOS AIRES,Chivilcoy,Chivilcoy,CABLEMODEM,6224010,9638
BUENOS AIRES,Chivilcoy,Chivilcoy,DIAL UP,6224010,102
BUENOS AIRES,Chivilcoy,Chivilcoy,FIBRA OPTICA,6224010,5274
BUENOS AIRES,Chivilcoy,Chivilcoy,SATELITAL,6224010,743
BUENOS AIRES,Chivilcoy,Chivilcoy,WIRELESS,6224010,5530
BUENOS AIRES,Chivilcoy,Emilio Ayarza,SATELITAL,6224020,21
BUENOS AIRES,Chivilcoy,Emilio Ayarza,WIRELESS,6224020,5
BUENOS AIRES,Chivilcoy,Gorostiaga,ADSL,6224030,55
BUENOS AIRES,Chivilcoy,Gorostiaga,SATELITAL,6224030,35
BUENOS AIRES,Chivilcoy,Gorostiaga,WIRELESS,6224030,2
BUENOS AIRES,Chivilcoy,La Rica,ADSL,6224040,56
BUENOS AIRES,Chivilcoy,La Rica,SATELITAL,6224040,11
BUENOS AIRES,Chivilcoy,La Rica,WIRELESS,6224040,97
BUENOS AIRES,Chivilcoy,Moquehuá,CABLEMODEM,6224050,338
BUENOS AIRES,Chivilcoy,Moquehuá,FIBRA OPTICA,6224050,658
BUENOS AIRES,Chivilcoy,Moquehuá,SATELITAL,6224050,31
BUENOS AIRES,Chivilcoy,Moquehuá,WIRELESS,6224050,30
BUENOS AIRES,Chivilcoy,Ramón Biaus,ADSL,6224060,3
BUENOS AIRES,Chivilcoy,Ramón Biaus,SATELITAL,6224060,12
BUENOS AIRES,Chivilcoy,Ramón Biaus,WIRELESS,6224060,77
BUENOS AIRES,Chivilcoy,San Sebastián,ADSL,6224070,3
BUENOS AIRES,Chivilcoy,San Sebastián,SATELITAL,6224070,5
BUENOS AIRES,Chivilcoy,San Sebastián,WIRELESS,6224070,28
BUENOS AIRES,Colón,Colón,ADSL,6175010,3727
BUENOS AIRES,Colón,Colón,CABLEMODEM,6175010,2003
BUENOS AIRES,Colón,Colón,FIBRA OPTICA,6175010,3580
BUENOS AIRES,Colón,Colón,SATELITAL,6175010,228
BUENOS AIRES,Colón,Colón,WIRELESS,6175010,20
BUENOS AIRES,Colón,El Arbolito,SATELITAL,6175010,35
BUENOS AIRES,Colón,Pearson,SATELITAL,6175030,15
BUENOS AIRES,Colón,Sarasa,SATELITAL,6175040,9
BUENOS AIRES,Colón,Sarasa,WIRELESS,6175040,14
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,FIBRA OPTICA,6182010,25
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,SATELITAL,6182010,41
BUENOS AIRES,Coronel de Marina L. Rosales,Bajo Hondo,WIRELESS,6182010,49
BUENOS AIRES,Coronel de Marina L. Rosales,Balneario Pehuen Co,SATELITAL,6182020,155
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,SATELITAL,6182025,35
BUENOS AIRES,Coronel de Marina L. Rosales,Pago Chico,WIRELESS,6182025,28
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),ADSL,6182030,228
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),CABLEMODEM,6182030,18094
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),DIAL UP,6182030,42
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),FIBRA OPTICA,6182030,4117
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),SATELITAL,6182030,293
BUENOS AIRES,Coronel de Marina L. Rosales,Punta Alta  (Est Almirante Solier),WIRELESS,6182030,1
BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,FIBRA OPTICA,6182030,101
BUENOS AIRES,Coronel de Marina L. Rosales,Villa del Mar,SATELITAL,6182030,20
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),FIBRA OPTICA,6182050,165
BUENOS AIRES,Coronel de Marina L. Rosales,Villa General Arias  (Est. Kilómetro 638),SATELITAL,6182050,12
BUENOS AIRES,Coronel Dorrego,Aparicio,SATELITAL,6189010,33
BUENOS AIRES,Coronel Dorrego,Balneario Marisol,SATELITAL,6189020,49
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,ADSL,6189030,117
BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,CABLEMODEM,6189030,1672
